Submission ID,Respondent ID,Submitted at,Store Name,Kya staff nein price change ke baare mein inform kiya?,"Jaane ke pehle kabhi bhi,
kya customer nein,
item price ya total price ke liye bill check kiya?","Price ke baare mein, 
kya customer nein ek bhi word bola?","Kya kya bola? 
(multiple options select kar sakte hain)","Price ke baare mein, 
kya customer nein bina kuch bole, 
koi bhi reaction diya?","Kya kya reaction diye? 
(multiple options select kar sakte hain)",Bill ka kya hua?,Bill Number (if bill bana) or Patient ID (compulsory if bill nahin bana),Optional sawaal - aapki koi raay ya customer ke koi emotions?
0VxvRP9,A7AJlde,2026-05-22 06:03:06,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515179,
OQzYMJY,A7AJlde,2026-05-22 06:03:28,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515180,
PR6YJWd,A7AJlde,2026-05-22 06:05:18,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515181,
Z9NYrMV,PdvE0Ad,2026-05-22 06:06:22,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197148,
1WlvaJ4,PdvE0Ad,2026-05-22 06:09:25,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197149,
8NK8lAl,gDYAZLO,2026-05-22 06:10:01,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356905,
aO6EM82,GxXKrqe,2026-05-22 06:12:56,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152343,No
Z9NY7D5,ja54xQY,2026-05-22 06:16:21,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154545,
gb0Zl8l,PdvE0Ad,2026-05-22 06:17:58,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197150,
jeyWjZY,GxXKrqe,2026-05-22 06:19:41,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152345,Happy
zEqJkG1,gDYAZLO,2026-05-22 06:22:06,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356906,
bZ7rad0,GxXKrqe,2026-05-22 06:26:27,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152346,Happy
peKWgZb,GxXKrqe,2026-05-22 06:28:35,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152348,No
GezDWep,eqKDBYx,2026-05-22 06:31:21,Goregaon W SV Road,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68963,
GezDWRj,GxXKrqe,2026-05-22 06:32:07,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152349,No
6D7vod5,PdvE0Ad,2026-05-22 06:32:38,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197152,
rD6L7Ep,GxXKrqe,2026-05-22 06:32:54,Dhamankar Naka,No,No,No,,No,,Bana hi nahin. Customer chale gaye.,No,Purfenex pc issue all cut and other brand bholey convert patient chaley gaye
YjQY8xW,A7AJlde,2026-05-22 06:33:57,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515188,"Senior Customer, was enquiring about coins and discounts with the pharmacist."
kbyWqBJ,gDYAZLO,2026-05-22 06:35:43,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356907,
db6jrMN,GxXKrqe,2026-05-22 06:35:55,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_15350,No
8NK8O7r,A7AJlde,2026-05-22 06:36:29,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515189,
RW0YpXK,GxXKrqe,2026-05-22 06:36:41,Dhamankar Naka,No,No,No,,No,,Bana hi nahin. Customer chale gaye.,No,Comfort ha eyes drops other contain mein chaiye nhi 
YjQYNZd,GxXKrqe,2026-05-22 06:38:12,Dhamankar Naka,Yes,No,Yes,"Hairaan hue (eg ""Arre phir se rate badha diye?"")",No,,No change. Jaisa ban na tha bana.,ZBDHN_15351,Jiska selling jyada hooh raha hain badahtey jh rhy hain customer 
layWJR5,A7AJlde,2026-05-22 06:38:28,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515190,
DqNDgyN,A7AJlde,2026-05-22 06:40:22,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515191,
bZ7rbyZ,pbRdLAZ,2026-05-22 06:40:27,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395478,
peKWlVJ,GxXKrqe,2026-05-22 06:44:04,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152353,No
Nq6YeNO,PdvE0Ad,2026-05-22 06:46:32,Khar,No,Yes,Yes,Called his family member asked for price at other store,,,No change. Jaisa ban na tha bana.,ZKRWT-197154,
o9yd4XV,gDYAZLO,2026-05-22 06:47:30,Bandra Hill Road,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?""), Reason poocha (eg ""Kyun badhaaya?""), 212 mai leke jata tha ab 233 ho gya kaise , pharmacist recommended him other cheaper one of rs19 first he was bit hesitated about it later took 1 and said thik hai abhi 1 packet do",,,No change. Jaisa ban na tha bana.,ZBDRA-356912,Said tum log bechte to tum logo ka sunta hu
4a8vWZA,PdvE0Ad,2026-05-22 06:52:31,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197155,
DqNJ2Gp,A7AJlde,2026-05-22 06:57:42,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515192,
1WlJAEM,GxXKrqe,2026-05-22 07:00:22,Dhamankar Naka,No,No,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",Yes,,No change. Jaisa ban na tha bana.,ZBDHN_152354,No
J16J9LY,pbRdLAZ,2026-05-22 07:00:31,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395479,
xVpPXLr,A7AJlde,2026-05-22 07:02:19,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515193,
1WlJA1L,PdvE0Ad,2026-05-22 07:03:55,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197156,
QoDJoqX,GxXKrqe,2026-05-22 07:07:49,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152355,2 customer kl ek aaj ek jinko message aaya 90 days ka ek feb ek may ka expired hogaaya hain sabko lagh raha hain ki khuch kam hua yah khuch hain 16 may unhoney liya hin nhi bhola rhy hain 300 coun reduce hua check krky bathayengy bholey 
peK7rzV,gDYAZLO,2026-05-22 07:12:00,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356913,
Z9Nz8ga,gDYAZLO,2026-05-22 07:12:22,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356915,
rD6d51L,PdvE0Ad,2026-05-22 07:12:36,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197158,
BEXQaY4,GxXKrqe,2026-05-22 07:12:54,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152356,Smile 
9NWEBeV,gDYAZLO,2026-05-22 07:13:48,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356916,Customer didn’t wanted to give her number she said i had come for 1 time only i will take by my usual one only pharmacist tried but customer said no 
EqXJKj4,gDYAZLO,2026-05-22 07:14:16,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356917,
gb07e0K,pbRdLAZ,2026-05-22 07:15:32,Goregaon,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395480,
2jeJBVL,A7AJlde,2026-05-22 07:17:18,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515194,Took the freebie against coins.
PR6X15b,A7AJlde,2026-05-22 07:20:28,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515195,
WJNMEAJ,A7AJlde,2026-05-22 07:20:39,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515196,
YjQMGWJ,GxXKrqe,2026-05-22 07:25:29,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152357,No
e567ryQ,A7AJlde,2026-05-22 07:27:13,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515196,
OQzJ7d8,PdvE0Ad,2026-05-22 07:31:20,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197163,
LDbJPBz,pbRdLAZ,2026-05-22 07:32:33,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395481,
xVpPJ7k,gDYAZLO,2026-05-22 07:32:45,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356918,
OQzJG8Y,GxXKrqe,2026-05-22 07:35:43,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152359,No
Z9NzaXa,GxXKrqe,2026-05-22 07:37:00,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152360,No
X5DMWlL,gDYAZLO,2026-05-22 07:38:18,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356920,
EqXJXX4,gDYAZLO,2026-05-22 07:44:24,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356921,
1WlJlOb,A7AJlde,2026-05-22 07:46:03,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515198,
QoDJA71,A7AJlde,2026-05-22 07:48:44,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515199,
EqXJ1Br,A7AJlde,2026-05-22 07:54:52,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515200,
BEXQ19N,GxXKrqe,2026-05-22 07:55:41,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152365,No
kby7Ax6,A7AJlde,2026-05-22 07:55:58,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515201,
Z9NzVkv,eqKDBYx,2026-05-22 07:56:35,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68973,
4a8ojN5,GxXKrqe,2026-05-22 08:00:08,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152366,No
LDbJ05J,eqKDBYx,2026-05-22 08:00:18,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68974,
GezJJWe,gDYAZLO,2026-05-22 08:18:23,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356923,
GezJJ2k,gDYAZLO,2026-05-22 08:18:42,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356924,
gb07NDO,gDYAZLO,2026-05-22 08:19:02,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356928,
0VxJjQy,PdvE0Ad,2026-05-22 08:19:03,Khar,No,Yes,Yes,Discount nahi diya kya?,No,,No change. Jaisa ban na tha bana.,ZKRWT-197168,Kitna price kam kiya?
kby7R91,gDYAZLO,2026-05-22 08:19:24,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356929,
EqXJ8qA,PdvE0Ad,2026-05-22 08:29:14,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-1971569,
OQzJ8yk,ja54xQY,2026-05-22 08:32:06,Colaba,No,No,Yes,"Mol bhaav kiya (eg ""Discount badha do"")",No,,No change. Jaisa ban na tha bana.,ZCLBA-154551,
peK7JxJ,GxXKrqe,2026-05-22 08:38:21,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152370,No
DqNJZqN,PdvE0Ad,2026-05-22 08:43:20,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197171,
GezJbkj,ja54xQY,2026-05-22 08:54:06,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154552,
M1bJPAX,A7AJlde,2026-05-22 09:01:18,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515208,
7XWVj7A,ja54xQY,2026-05-22 09:03:36,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154553,
X5DMgJP,A7AJlde,2026-05-22 09:05:06,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515209,
jey72LJ,gDYAZLO,2026-05-22 09:09:59,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356930,
0VxJ5jy,gDYAZLO,2026-05-22 09:10:19,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356932,
2jeJ51L,gDYAZLO,2026-05-22 09:10:35,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356933,
zEqrvd1,gDYAZLO,2026-05-22 09:10:57,Bandra Hill Road,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356934,
0VxJ5l0,A7AJlde,2026-05-22 09:11:16,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515209,
4a8od05,A7AJlde,2026-05-22 09:11:58,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515211,
Z9Nzyb5,gDYAZLO,2026-05-22 09:11:59,Bandra Hill Road,No,Yes,Yes,Checked prices of each medicines,,,No change. Jaisa ban na tha bana.,ZBDRA-356935,
xVpPBO5,pbRdLAZ,2026-05-22 09:12:49,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395493,
PR6XeR5,PdvE0Ad,2026-05-22 09:13:19,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197176,
X5DMk6V,PdvE0Ad,2026-05-22 09:16:44,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197177,
peK76x8,GxXKrqe,2026-05-22 09:17:37,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152371,No
6D7OzVY,GxXKrqe,2026-05-22 09:19:59,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152372,No
6D7OY8O,PdvE0Ad,2026-05-22 09:26:07,Khar,No,Yes,Yes,He was receiving 30rs discount coupon he said why are you even giving the discount,,,No change. Jaisa ban na tha bana.,ZKRWT-197179,He said if you want to give discount atleast give 100rs after billing of 700rs your giving 30rs discount 
6D7OEVN,A7AJlde,2026-05-22 09:42:19,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515213,
zEqr5Vq,A7AJlde,2026-05-22 09:43:50,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515212,
EqXJ74o,A7AJlde,2026-05-22 09:44:14,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515215,Extension of bill SANP-515212.
9NWE8aQ,ja54xQY,2026-05-22 09:57:11,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154554,
YjQM8yz,gDYAZLO,2026-05-22 10:06:11,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356937,
M1bJBl8,gDYAZLO,2026-05-22 10:06:30,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356938,
peK7aY8,gDYAZLO,2026-05-22 10:06:54,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356939,
q5dK6r9,gDYAZLO,2026-05-22 10:07:13,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356940,
Kp6JdpM,PdvE0Ad,2026-05-22 10:08:10,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197181,
PR6XV6x,PdvE0Ad,2026-05-22 10:09:03,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197180,
rD6dxqR,ja54xQY,2026-05-22 10:15:13,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154555,
o9y7rkN,GxXKrqe,2026-05-22 10:19:37,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152375,No
gb0NDOd,GxXKrqe,2026-05-22 10:28:50,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_15378,No
Ardb7Ey,gDYAZLO,2026-05-22 10:30:21,Bandra Hill Road,No,Yes,Yes,"Thoda naaraz hue (eg ""Tum log bahot mehenge ho gaye ho""), Doosri dukaan ka bola (eg, ""Zeelab se lena padega""), Mol bhaav kiya (eg ""Discount badha do""), Compared with pm generic medicals and asked for more discount",No,,No change. Jaisa ban na tha bana.,ZBDRA-356943,
Kp6BpY8,GxXKrqe,2026-05-22 10:31:07,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152379,No
DqNvBME,gDYAZLO,2026-05-22 10:38:21,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356944,
Vp01Gea,A7AJlde,2026-05-22 10:40:02,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515221,
OQzBlea,GxXKrqe,2026-05-22 10:44:05,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152380,No
aO6reJX,GxXKrqe,2026-05-22 10:44:29,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152381,No
GezBK2o,gDYAZLO,2026-05-22 10:45:22,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356945,
YjQz000,ja54xQY,2026-05-22 10:46:05,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154557,
WJNpE8L,ja54xQY,2026-05-22 10:46:21,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154558,
jey96q9,A7AJlde,2026-05-22 10:48:45,Sanpada,No,No,No,,Yes,Furrowed brow,No change. Jaisa ban na tha bana.,SANP-515222,
7XW9Nl0,GxXKrqe,2026-05-22 10:55:26,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152382,No
RW0BDJP,GxXKrqe,2026-05-22 10:56:59,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_15,Ryzen 50 meiniye thy bhomt 
2jexKYj,GxXKrqe,2026-05-22 10:58:38,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152383,Ryze 50 mein liye thy other medical apny yeha 51 ka but kam kiyee 
rD6rPdv,eqKDBYx,2026-05-22 11:01:42,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68979,
RW0BPVP,eqKDBYx,2026-05-22 11:02:22,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68983,
DqNvzbX,eqKDBYx,2026-05-22 11:02:50,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68985,
zEqQYok,eqKDBYx,2026-05-22 11:03:15,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68986,
8NKpxDz,eqKDBYx,2026-05-22 11:03:37,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68989,
YjQzalJ,PdvE0Ad,2026-05-22 11:03:53,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197183,
bZ74dJL,eqKDBYx,2026-05-22 11:03:58,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68991,
Nq6BWlN,eqKDBYx,2026-05-22 11:05:27,Goregaon W SV Road,No,Yes,No,,Yes,Head shake kiya ,Bana hi nahin. Customer chale gaye.,Zgwsv-68991,
8NKpQdl,PdvE0Ad,2026-05-22 11:06:04,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197184,
jey9Qda,PdvE0Ad,2026-05-22 11:09:29,Khar,No,Yes,Yes,Bas itna sa discount?,,,No change. Jaisa ban na tha bana.,ZKRWT-197185,Generic pr bhi sif itna sa discount?
J16k60z,A7AJlde,2026-05-22 11:11:07,Sanpada,No,No,No,,Yes,Furrowed brows.,No change. Jaisa ban na tha bana.,SANP-515223,
5XzqzO6,GxXKrqe,2026-05-22 11:12:35,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_15384,No
ArdbJWW,GxXKrqe,2026-05-22 11:21:26,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152385,No
Vp0186j,ja54xQY,2026-05-22 11:28:02,Colaba,No,No,Yes,"Confirm kiya (eg ""Rate badha hai kya?""), Niraash hue (eg ""Kya yaar phir se badha diye"")",,,No change. Jaisa ban na tha bana.,ZCLBA-154560,
4a8NLzX,GxXKrqe,2026-05-22 11:31:21,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152385,No
laylL95,ja54xQY,2026-05-22 11:32:10,Colaba,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154561,
PR6BYzb,GxXKrqe,2026-05-22 11:34:17,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152387,No
6D7Qv0B,GxXKrqe,2026-05-22 11:37:15,Dhamankar Naka,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",Yes,,No change. Jaisa ban na tha bana.,ZBDHN_152388,No
db622Md,PdvE0Ad,2026-05-22 11:46:54,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197186,
vXAxxo0,A7AJlde,2026-05-22 11:47:16,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515225,
laylVzN,A7AJlde,2026-05-22 11:54:32,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515226,
BEXb8YN,GxXKrqe,2026-05-22 11:55:33,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152390,No
rD6rJlR,gDYAZLO,2026-05-22 12:02:12,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356954,
BEXbj6Y,A7AJlde,2026-05-22 12:03:52,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515226,
q5dEJl9,PdvE0Ad,2026-05-22 12:04:39,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197189,
5Xzqpzv,PdvE0Ad,2026-05-22 12:06:10,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197188,
xVpNlzy,GxXKrqe,2026-05-22 12:07:14,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152393,No
RW0BV2J,PdvE0Ad,2026-05-22 12:07:26,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197190,
Vp01Daa,eqKDBYx,2026-05-22 12:12:04,Goregaon W SV Road,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68997,
WJNp1WQ,gDYAZLO,2026-05-22 12:12:34,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356956,
Z9NReEB,gDYAZLO,2026-05-22 12:13:47,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356957,
PR6BrA5,ja54xQY,2026-05-22 12:14:16,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154564,
8NKprrr,ja54xQY,2026-05-22 12:15:30,Colaba,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154565,
xVpN6rE,GxXKrqe,2026-05-22 12:17:41,Dhamankar Naka,No,No,No,,No,,Order 12 tera din pehly diye thy bholey gliycide mv order hin Nhii dikh rahaa,ZBDHN_152395,Milah unko medicine agr koyi order diya hain daloh followup looh 
2jexROp,GxXKrqe,2026-05-22 12:19:19,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152394,No
xVpNgpk,eqKDBYx,2026-05-22 12:22:27,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68998,
o9yVQEx,eqKDBYx,2026-05-22 12:29:50,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-68999,
zEqQobE,ja54xQY,2026-05-22 12:35:45,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154569,
ArdbOVz,A7AJlde,2026-05-22 12:41:04,Sanpada,No,No,Yes,"Remembered the old price said before it was ₹63, current price is ₹69., Confirm kiya (eg ""Rate badha hai kya?"")",,,No change. Jaisa ban na tha bana.,SANP-515235,
PR6BL8B,ja54xQY,2026-05-22 12:42:48,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154572,
OQzBK6k,GxXKrqe,2026-05-22 12:44:23,Dhamankar Naka,No,No,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",No,,No change. Jaisa ban na tha bana.,ZBDHN_152399,
WJNp6dv,A7AJlde,2026-05-22 12:47:18,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515239,
peKPN2b,gDYAZLO,2026-05-22 12:47:56,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356961,
peKPNaZ,gDYAZLO,2026-05-22 12:48:19,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356963,
9NWJ0BX,A7AJlde,2026-05-22 12:48:56,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515240,Customer requested hardcopy of the bill.
kbyRjYR,eqKDBYx,2026-05-22 12:49:43,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69001,
xVpNb2y,gDYAZLO,2026-05-22 12:49:57,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356964,
Vp017oa,gDYAZLO,2026-05-22 12:50:26,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356965,
Z9NRky5,A7AJlde,2026-05-22 12:51:09,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515237,Prior bill of SANP-515241.
db62GJK,gDYAZLO,2026-05-22 12:51:47,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356966,
2jexd99,A7AJlde,2026-05-22 12:51:48,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515241,Extension of bill SANP-515237. Customer requested hardcopy of the bill.
GezBEGZ,gDYAZLO,2026-05-22 12:52:03,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-356967,
jey98Z9,gDYAZLO,2026-05-22 12:52:42,Bandra Hill Road,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?""), Niraash hue (eg ""Kya yaar phir se badha diye"")",,,No change. Jaisa ban na tha bana.,ZBDRA-356968,
